Lan;HDia;InAr;InMan;Vardtid;Antal
1;L00-L99;2006;7;10;2
1;M86-M90;2006;7;7;1
1;N00-N99;2006;7;7,8;15
1;R00-R99;2006;7;3,666666667;3
1;S00-T98;2006;7;1,5;2
1;A00B99;2006;8;14,6;5
1;C00D48;2006;8;10;1
1;D50-D89;2006;8;9;1
1;E00-E90;2006;8;12,5;2
1;I00-I99;2006;8;7,869565217;92
1;J00-J99;2006;8;5;1
1;K00-K93;2006;8;6,333333333;3
1;L00-L99;2006;8;6;4
1;M86-M90;2006;8;14,75;4
1;N00-N99;2006;8;6,307692308;13
1;R00-R99;2006;8;5;3
1;S00-T98;2006;8;28,5;2
1;A00B99;2006;9;22,5;2
1;C00D48;2006;9;2;1
1;D50-D89;2006;9;1;1
1;E00-E90;2006;9;7,166666667;6
1;F30-F39;2006;9;2;1
1;I00-I99;2006;9;6,947368421;114
1;J00-J99;2006;9;11;1
1;K00-K93;2006;9;13;9
1;L00-L99;2006;9;19,33333333;3
1;N00-N99;2006;9;11,14285714;14
1;S00-T98;2006;9;5,857142857;7
1;A00B99;2006;10;3,5;2
1;C00D48;2006;10;1;1
1;D50-D89;2006;10;7,333333333;3
1;E00-E90;2006;10;10,14285714;7
1;I00-I99;2006;10;6,050420168;119
1;J00-J99;2006;10;10,5;2
1;K00-K93;2006;10;6,833333333;6
1;L00-L99;2006;10;21;3
1;M86-M90;2006;10;8;1
1;N00-N99;2006;10;10,28;25
1;Q00-Q99;2006;10;2;1
1;R00-R99;2006;10;2,5;2
1;S00-T98;2006;10;6,5;6
1;Z00-Z99;2006;10;2;1
1;A00B99;2006;11;7,166666667;6
1;C00D48;2006;11;13,4;5
1;E00-E90;2006;11;6,125;8
1;G00-G99;2006;11;1;1
1;I00-I99;2006;11;8,25210084;119
1;J00-J99;2006;11;15,66666667;3
1;K00-K93;2006;11;19,75;4
1;M86-M90;2006;11;8;1
1;N00-N99;2006;11;11,9047619;21
1;Q00-Q99;2006;11;8;1
1;R00-R99;2006;11;4,5;2
1;S00-T98;2006;11;14;2
1;Z00-Z99;2006;11;3;1
1;A00B99;2006;12;6,333333333;3
1;C00D48;2006;12;17;1
1;E00-E90;2006;12;9,75;8
1;G00-G99;2006;12;9;1
1;I00-I99;2006;12;6,066666667;105
1;J00-J99;2006;12;3;2
1;K00-K93;2006;12;5;5
1;L00-L99;2006;12;15,85714286;7
1;N00-N99;2006;12;9,695652174;23
1;O00-O99;2006;12;1;1
1;R00-R99;2006;12;5;4
1;S00-T98;2006;12;3;3
1;A00B99;2007;1;8,75;4
1;C00D48;2007;1;6;1
1;D50-D89;2007;1;48;1
1;E00-E90;2007;1;10,2;5
1;I00-I99;2007;1;6,606299213;127
1;J00-J99;2007;1;3;2
1;K00-K93;2007;1;11,5;4
1;L00-L99;2007;1;15;4
1;M70-M79;2007;1;3;1
1;M86-M90;2007;1;18;3
1;N00-N99;2007;1;12,92592593;27
1;O00-O99;2007;1;0;1
1;Q00-Q99;2007;1;9;1
1;R00-R99;2007;1;4,5;4
1;S00-T98;2007;1;12;3
1;A00B99;2007;2;10;5
1;C00D48;2007;2;8;1
1;D50-D89;2007;2;2;1
1;E00-E90;2007;2;4;3
1;I00-I99;2007;2;6,778947368;95
1;J00-J99;2007;2;6,75;4
1;K00-K93;2007;2;6;2
1;L00-L99;2007;2;16;1
1;M86-M90;2007;2;9;1
1;N00-N99;2007;2;11,52631579;19
1;Q00-Q99;2007;2;1;1
1;R00-R99;2007;2;5,5;2
1;S00-T98;2007;2;3,5;2
1;Z00-Z99;2007;2;2;2
1;A00B99;2007;3;9,8;5
1;E00-E90;2007;3;20,66666667;9
1;I00-I99;2007;3;6,762376238;101
1;J00-J99;2007;3;5,75;4
1;K00-K93;2007;3;6,666666667;3
1;L00-L99;2007;3;9,5;2
1;M86-M90;2007;3;3;1
1;N00-N99;2007;3;7,136363636;22
1;R00-R99;2007;3;4;1
1;S00-T98;2007;3;10,5;2
1;Z00-Z99;2007;3;1,5;2
1;A00B99;2007;4;18,16666667;6
1;C00D48;2007;4;15;1
1;E00-E90;2007;4;26;4
1;I00-I99;2007;4;6,786516854;89
1;J00-J99;2007;4;6;3
1;K00-K93;2007;4;14;3
1;L00-L99;2007;4;10,4;5
1;M00-M03;2007;4;7;1
1;M86-M90;2007;4;6;2
1;N00-N99;2007;4;10,08695652;23
1;R00-R99;2007;4;3,666666667;3
1;S00-T98;2007;4;6,8;5
1;Z00-Z99;2007;4;1,333333333;3
1;A00B99;2007;5;6;3
1;E00-E90;2007;5;9,357142857;14
1;I00-I99;2007;5;7,12173913;115
1;J00-J99;2007;5;3;1
1;K00-K93;2007;5;7,2;5
1;L00-L99;2007;5;18,33333333;3
1;M00-M03;2007;5;6;1
1;M86-M90;2007;5;15,75;4
1;N00-N99;2007;5;11,63636364;22
1;R00-R99;2007;5;1;2
1;S00-T98;2007;5;5,666666667;3
1;Z00-Z99;2007;5;15;1
1;A00B99;2007;6;13,25;4
1;E00-E90;2007;6;7,545454545;11
1;I00-I99;2007;6;5,851239669;121
1;J00-J99;2007;6;5,333333333;6
1;K00-K93;2007;6;17;3
1;L00-L99;2007;6;6,5;4
1;M70-M79;2007;6;8;1
1;M86-M90;2007;6;9;4
1;N00-N99;2007;6;13,53333333;15
1;S00-T98;2007;6;10,16666667;6
1;A00B99;2007;7;11;3
1;C00D48;2007;7;11,66666667;3
1;E00-E90;2007;7;8,3125;16
1;I00-I99;2007;7;5,20754717;106
1;J00-J99;2007;7;6,25;4
1;K00-K93;2007;7;6,6;5
1;L00-L99;2007;7;12;3
1;M86-M90;2007;7;3,5;2
1;N00-N99;2007;7;4,857142857;14
1;R00-R99;2007;7;3;2
1;S00-T98;2007;7;2,333333333;3
1;A00B99;2007;8;8,75;4
1;C00D48;2007;8;15;2
1;E00-E90;2007;8;11;9
1;F40-F49;2007;8;19;1
1;I00-I99;2007;8;7,53164557;79
1;J00-J99;2007;8;7;1
1;K00-K93;2007;8;5;2
1;L00-L99;2007;8;24,75;4
1;M86-M90;2007;8;16;2
1;N00-N99;2007;8;6,214285714;14
1;R00-R99;2007;8;2,333333333;3
1;S00-T98;2007;8;21,4;5
1;Z00-Z99;2007;8;3,75;4
1;A00B99;2007;9;6,5;2
1;E00-E90;2007;9;15,5;8
1;F10-F19;2007;9;1;1
1;G00-G99;2007;9;16;1
1;H00-H59;2007;9;5;1
1;I00-I99;2007;9;5,968085106;94
1;J00-J99;2007;9;3,5;2
1;K00-K93;2007;9;4;1
1;L00-L99;2007;9;21,25;4
1;M86-M90;2007;9;4;1
1;N00-N99;2007;9;9,75862069;29
1;O00-O99;2007;9;1;1
1;R00-R99;2007;9;1,5;2
1;S00-T98;2007;9;10,5;2
1;Z00-Z99;2007;9;1;1
1;A00B99;2007;10;10;3
1;C00D48;2007;10;3,5;2
1;E00-E90;2007;10;23,4;10
1;G00-G99;2007;10;1;1
1;I00-I99;2007;10;5,814516129;124
1;J00-J99;2007;10;1;2
1;K00-K93;2007;10;7,666666667;3
1;L00-L99;2007;10;18,8;5
1;M80-M85;2007;10;6;1
1;M86-M90;2007;10;2;1
1;N00-N99;2007;10;6,578947368;19
1;R00-R99;2007;10;5,75;4
1;S00-T98;2007;10;2;1
1;A00B99;2007;11;8;4
1;E00-E90;2007;11;8,8;5
1;I00-I99;2007;11;5,893939394;132
1;J00-J99;2007;11;12;1
1;K00-K93;2007;11;9,4;5
1;L00-L99;2007;11;20;4
1;M05-M14;2007;11;32;1
1;M30-M36;2007;11;4;1
1;M45-M49;2007;11;18;1
1;M86-M90;2007;11;4,75;4
1;N00-N99;2007;11;9,875;16
1;Q00-Q99;2007;11;4;1
1;R00-R99;2007;11;1,5;2
1;S00-T98;2007;11;1;1
1;A00B99;2007;12;9,6;5
1;D50-D89;2007;12;1;1
1;E00-E90;2007;12;7,5;4
1;I00-I99;2007;12;5,972222222;144
1;J00-J99;2007;12;7,666666667;3
1;K00-K93;2007;12;6,142857143;7
1;L00-L99;2007;12;11,5;4
1;M00-M03;2007;12;6;1
1;M05-M14;2007;12;1;1
1;M86-M90;2007;12;5,666666667;3
1;N00-N99;2007;12;9,4;15
1;R00-R99;2007;12;1;1
1;S00-T98;2007;12;19;3
1;A00B99;2008;1;9,857142857;7
1;C00D48;2008;1;9;1
1;E00-E90;2008;1;5,142857143;7
1;G00-G99;2008;1;8;2
1;I00-I99;2008;1;6,457317073;164
1;J00-J99;2008;1;1,5;2
1;K00-K93;2008;1;13,66666667;3
1;L00-L99;2008;1;9;3
1;M86-M90;2008;1;12,5;2
1;N00-N99;2008;1;10,46666667;15
1;R00-R99;2008;1;6;4
1;S00-T98;2008;1;7,5;6
1;Z00-Z99;2008;1;29;1
1;A00B99;2008;2;8,666666667;6
1;C00D48;2008;2;7;1
1;D50-D89;2008;2;6;1
1;E00-E90;2008;2;6,8;5
1;I00-I99;2008;2;4,772058824;136
1;J00-J99;2008;2;5,8;5
1;K00-K93;2008;2;27;1
1;L00-L99;2008;2;12,33333333;6
1;M86-M90;2008;2;10,66666667;3
1;N00-N99;2008;2;10,52631579;19
1;Q00-Q99;2008;2;7;1
1;R00-R99;2008;2;5;1
1;S00-T98;2008;2;8,1;10
1;Z00-Z99;2008;2;2;1
1;A00B99;2008;3;13;6
1;E00-E90;2008;3;3,090909091;11
1;G00-G99;2008;3;5;1
1;I00-I99;2008;3;5,974025974;154
1;K00-K93;2008;3;5,666666667;3
1;L00-L99;2008;3;16,5;2
1;M05-M14;2008;3;6;1
1;M50-M54;2008;3;2;1
1;M86-M90;2008;3;28;2
1;N00-N99;2008;3;11,36842105;19
1;R00-R99;2008;3;3,333333333;3
1;S00-T98;2008;3;14,75;4
1;Z00-Z99;2008;3;2;1
1;A00B99;2008;4;13,71428571;7
1;E00-E90;2008;4;7,545454545;11
1;I00-I99;2008;4;6,201388889;144
1;J00-J99;2008;4;3,333333333;3
1;K00-K93;2008;4;2,666666667;3
1;L00-L99;2008;4;13;5
1;M86-M90;2008;4;2;1
1;N00-N99;2008;4;11,6;35
1;R00-R99;2008;4;4;2
1;S00-T98;2008;4;9,375;8
1;A00B99;2008;5;5,5;8
1;E00-E90;2008;5;5,571428571;7
1;G00-G99;2008;5;1;1
1;I00-I99;2008;5;5,511450382;131
1;J00-J99;2008;5;7;2
1;K00-K93;2008;5;5,333333333;3
1;L00-L99;2008;5;3;1
1;M20-M25;2008;5;6;1
1;M86-M90;2008;5;24,75;4
1;N00-N99;2008;5;7,75;24
1;R00-R99;2008;5;4,6;5
1;S00-T98;2008;5;14,3;10
1;Z00-Z99;2008;5;9;1
1;A00B99;2008;6;12,5;6
1;E00-E90;2008;6;6,75;4
1;I00-I99;2008;6;5,262626263;99
1;J00-J99;2008;6;6;1
1;K00-K93;2008;6;4,666666667;3
1;L00-L99;2008;6;4;3
1;M80-M85;2008;6;7;1
1;M86-M90;2008;6;6,5;2
1;N00-N99;2008;6;11,27586207;29
1;S00-T98;2008;6;6,5;4
1;A00B99;2008;7;6;5
1;C00D48;2008;7;8;1
1;E00-E90;2008;7;10,42857143;7
1;I00-I99;2008;7;5,597402597;77
1;J00-J99;2008;7;2,5;2
1;K00-K93;2008;7;5,428571429;7
1;L00-L99;2008;7;18,83333333;6
1;M80-M85;2008;7;6,333333333;3
1;M86-M90;2008;7;15;3
1;N00-N99;2008;7;9,631578947;19
1;Q00-Q99;2008;7;8;1
1;R00-R99;2008;7;7;3
1;S00-T98;2008;7;9,666666667;3
1;Z00-Z99;2008;7;4;2
1;A00B99;2008;8;8,75;4
1;C00D48;2008;8;11;3
1;E00-E90;2008;8;3,5;4
1;G00-G99;2008;8;53;1
1;I00-I99;2008;8;4,917293233;133
1;K00-K93;2008;8;4,666666667;3
1;M05-M14;2008;8;3;1
1;M86-M90;2008;8;5,666666667;3
1;N00-N99;2008;8;8,925925926;27
1;S00-T98;2008;8;6;5
1;Z00-Z99;2008;8;2,5;2
1;A00B99;2008;9;5,6;5
1;C00D48;2008;9;10,66666667;3
1;D50-D89;2008;9;0,5;2
1;E00-E90;2008;9;10,83333333;6
1;I00-I99;2008;9;7,008;125
1;J00-J99;2008;9;6,6;5
1;K00-K93;2008;9;9,285714286;7
1;L00-L99;2008;9;37,6;5
1;M80-M85;2008;9;8;1
1;M86-M90;2008;9;8,5;2
1;N00-N99;2008;9;9,875;32
1;O00-O99;2008;9;2,5;2
1;R00-R99;2008;9;0;1
1;S00-T98;2008;9;6;6
1;A00B99;2008;10;9,2;5
1;C00D48;2008;10;6,5;2
1;E00-E90;2008;10;11,625;8
1;I00-I99;2008;10;6;124
1;J00-J99;2008;10;6,5;2
1;K00-K93;2008;10;5,5;2
1;L00-L99;2008;10;14,8;5
1;M20-M25;2008;10;1;1
1;M86-M90;2008;10;11,25;4
1;N00-N99;2008;10;10,46428571;28
1;Q00-Q99;2008;10;5;1
1;S00-T98;2008;10;13,2;5
1;A00B99;2008;11;3,666666667;6
1;E00-E90;2008;11;7,625;8
1;I00-I99;2008;11;4,818791946;149
1;J00-J99;2008;11;9,4;5
1;K00-K93;2008;11;7,571428571;7
1;L00-L99;2008;11;13;2
1;M00-M03;2008;11;3;1
1;M30-M36;2008;11;5;1
1;M86-M90;2008;11;5,333333333;3
1;N00-N99;2008;11;6,518518519;27
1;O00-O99;2008;11;2;1
1;S00-T98;2008;11;4,4;5
1;A00B99;2008;12;14,85714286;7
1;E00-E90;2008;12;7,4;10
1;I00-I99;2008;12;6;101
1;J00-J99;2008;12;4;1
1;K00-K93;2008;12;8,6;5
1;L00-L99;2008;12;33,6;5
1;M00-M03;2008;12;3;1
1;M30-M36;2008;12;14;1
1;M80-M85;2008;12;4;1
1;M86-M90;2008;12;7,6;5
1;N00-N99;2008;12;12,7826087;23
1;R00-R99;2008;12;1;1
1;S00-T98;2008;12;15,6;5
1;A00B99;2009;1;7;6
1;C00D48;2009;1;6;2
1;D50-D89;2009;1;6;1
1;E00-E90;2009;1;17,71428571;7
1;I00-I99;2009;1;6,296;125
1;J00-J99;2009;1;6,666666667;3
1;K00-K93;2009;1;7,6;5
1;L00-L99;2009;1;19;5
1;M70-M79;2009;1;6,5;2
1;M80-M85;2009;1;5;1
1;M86-M90;2009;1;34;1
1;N00-N99;2009;1;13,15789474;19
1;R00-R99;2009;1;4;1
1;A00B99;2009;2;11,5;2
1;E00-E90;2009;2;5,25;4
1;I00-I99;2009;2;7,07;100
1;J00-J99;2009;2;8,272727273;11
1;K00-K93;2009;2;6,333333333;6
1;L00-L99;2009;2;17,4;5
1;M00-M03;2009;2;11;1
1;M86-M90;2009;2;1;1
1;N00-N99;2009;2;9,84;25
1;R00-R99;2009;2;2;1
1;S00-T98;2009;2;10,66666667;3
1;A00B99;2009;3;5,5;2
1;E00-E90;2009;3;10,25;4
1;I00-I99;2009;3;5,028776978;139
1;J00-J99;2009;3;8;2
1;K00-K93;2009;3;10,5;4
1;L00-L99;2009;3;11,5;4
1;M86-M90;2009;3;13;1
1;N00-N99;2009;3;6,19047619;21
1;R00-R99;2009;3;1;2
1;S00-T98;2009;3;8,2;5
1;A00B99;2009;4;14,4;5
1;C00D48;2009;4;5,5;4
1;D50-D89;2009;4;8;1
1;E00-E90;2009;4;7,8;5
1;I00-I99;2009;4;5,983606557;122
1;J00-J99;2009;4;1;1
1;K00-K93;2009;4;7;2
1;L00-L99;2009;4;9,8;5
1;M70-M79;2009;4;3;1
1;M86-M90;2009;4;4,333333333;3
1;N00-N99;2009;4;17,52941176;17
1;R00-R99;2009;4;3;1
1;S00-T98;2009;4;4,428571429;7
1;Z00-Z99;2009;4;5;1
1;A00B99;2009;5;11,83333333;6
1;E00-E90;2009;5;7;4
1;I00-I99;2009;5;6,079365079;126
1;J00-J99;2009;5;3;2
1;K00-K93;2009;5;11;5
1;L00-L99;2009;5;8,2;5
1;M86-M90;2009;5;10,11111111;9
1;N00-N99;2009;5;6,111111111;18
1;Q00-Q99;2009;5;1;1
1;R00-R99;2009;5;4;1
1;S00-T98;2009;5;10,375;8
1;Z00-Z99;2009;5;1;1
1;A00B99;2009;6;12,75;4
1;C00D48;2009;6;1;1
1;E00-E90;2009;6;13,2;10
1;I00-I99;2009;6;3,979591837;98
1;J00-J99;2009;6;7;3
1;K00-K93;2009;6;8,25;4
1;L00-L99;2009;6;10,2;5
1;M86-M90;2009;6;10,4;5
1;N00-N99;2009;6;9,315789474;19
1;R00-R99;2009;6;3;1
1;S00-T98;2009;6;23,5;4
1;Z00-Z99;2009;6;1;1
1;A00B99;2009;7;5,428571429;7
1;C00D48;2009;7;29,5;2
1;E00-E90;2009;7;8,5;6
1;I00-I99;2009;7;5,021052632;95
1;J00-J99;2009;7;5;2
1;K00-K93;2009;7;5,75;4
1;L00-L99;2009;7;5,5;4
1;M20-M25;2009;7;1;1
1;M45-M49;2009;7;12;1
1;M86-M90;2009;7;7,333333333;3
1;N00-N99;2009;7;6,5;14
1;R00-R99;2009;7;0,5;2
1;S00-T98;2009;7;3;2
1;Z00-Z99;2009;7;10,5;2
1;A00B99;2009;8;7,555555556;9
1;D50-D89;2009;8;2,5;2
1;E00-E90;2009;8;10,33333333;3
1;I00-I99;2009;8;5,276923077;130
1;J00-J99;2009;8;5;6
1;K00-K93;2009;8;4;5
1;L00-L99;2009;8;23;2
1;M45-M49;2009;8;18;1
1;M80-M85;2009;8;11;1
1;M86-M90;2009;8;8,333333333;6
1;N00-N99;2009;8;8,285714286;21
1;O00-O99;2009;8;11;1
1;Q00-Q99;2009;8;38;1
1;R00-R99;2009;8;3,333333333;3
1;S00-T98;2009;8;8,5;2
1;Z00-Z99;2009;8;2;1
1;A00B99;2009;9;3,666666667;3
1;E00-E90;2009;9;16,375;8
1;G00-G99;2009;9;6;1
1;I00-I99;2009;9;5,622047244;127
1;J00-J99;2009;9;10;2
1;K00-K93;2009;9;3;3
1;L00-L99;2009;9;13;5
1;M20-M25;2009;9;3;1
1;M86-M90;2009;9;9,333333333;3
1;N00-N99;2009;9;8,545454545;22
1;R00-R99;2009;9;3,333333333;3
1;S00-T98;2009;9;6,571428571;7
1;Z00-Z99;2009;9;48;1
1;A00B99;2009;10;6,5;6
1;E00-E90;2009;10;10,07692308;13
1;F30-F39;2009;10;1;1
1;I00-I99;2009;10;5,032;125
1;J00-J99;2009;10;7;1
1;K00-K93;2009;10;10,33333333;3
1;L00-L99;2009;10;13,3;10
1;M86-M90;2009;10;18,6;5
1;N00-N99;2009;10;13,25;20
1;Q00-Q99;2009;10;4;1
1;R00-R99;2009;10;11;4
1;S00-T98;2009;10;4,5;6
1;A00B99;2009;11;7,8;10
1;C00D48;2009;11;32;1
1;E00-E90;2009;11;10,44444444;18
1;I00-I99;2009;11;5,020134228;149
1;J00-J99;2009;11;3,5;4
1;K00-K93;2009;11;7;1
1;L00-L99;2009;11;8,666666667;6
1;M30-M36;2009;11;4;1
1;M86-M90;2009;11;17;2
1;N00-N99;2009;11;10,8;20
1;Q00-Q99;2009;11;1,5;2
1;R00-R99;2009;11;0,5;2
1;S00-T98;2009;11;15;5
1;Z00-Z99;2009;11;2;2
1;A00B99;2009;12;11,66666667;3
1;C00D48;2009;12;15,5;2
1;E00-E90;2009;12;6,625;8
1;I00-I99;2009;12;4,043103448;116
1;J00-J99;2009;12;5,5;6
1;K00-K93;2009;12;2,666666667;3
1;M86-M90;2009;12;7;4
1;N00-N99;2009;12;10,76923077;13
1;R00-R99;2009;12;10;2
1;S00-T98;2009;12;7;10
1;Z00-Z99;2009;12;5;4
1;A00B99;2010;1;10,71428571;7
1;C00D48;2010;1;5;2
1;E00-E90;2010;1;8,545454545;11
1;G00-G99;2010;1;6;1
1;I00-I99;2010;1;5,368;125
1;J00-J99;2010;1;3,8;5
1;K00-K93;2010;1;14,11111111;9
1;L00-L99;2010;1;20,5;4
1;M70-M79;2010;1;4;1
1;M86-M90;2010;1;37;1
1;N00-N99;2010;1;17,625;8
1;R00-R99;2010;1;20;1
1;S00-T98;2010;1;28,4;5
1;Z00-Z99;2010;1;1;1
1;A00B99;2010;2;8,4;5
1;E00-E90;2010;2;14;7
1;I00-I99;2010;2;6,378378378;111
1;J00-J99;2010;2;5;4
1;K00-K93;2010;2;16;4
1;L00-L99;2010;2;6;3
1;M05-M14;2010;2;7;1
1;M86-M90;2010;2;10,4;5
1;N00-N99;2010;2;14;18
1;R00-R99;2010;2;12,66666667;3
1;S00-T98;2010;2;16;4
1;Z00-Z99;2010;2;1;1
1;A00B99;2010;3;10,8;10
1;E00-E90;2010;3;10,54545455;11
1;G00-G99;2010;3;2;1
1;I00-I99;2010;3;6,362903226;124
1;J00-J99;2010;3;3;3
1;K00-K93;2010;3;2,5;2
1;L00-L99;2010;3;52,5;4
1;M70-M79;2010;3;42;1
1;M86-M90;2010;3;8;2
1;N00-N99;2010;3;8,545454545;33
1;Q00-Q99;2010;3;6;1
1;S00-T98;2010;3;10,125;8
1;A00B99;2010;4;8,875;8
1;C00D48;2010;4;5;1
1;E00-E90;2010;4;8,090909091;11
1;I00-I99;2010;4;5,756756757;111
1;J00-J99;2010;4;7,25;4
1;K00-K93;2010;4;11,75;4
1;L00-L99;2010;4;11,83333333;6
1;M00-M03;2010;4;9;1
1;M30-M36;2010;4;21;1
1;N00-N99;2010;4;10,88888889;18
1;O00-O99;2010;4;1;1
1;R00-R99;2010;4;13;2
1;S00-T98;2010;4;5;4
1;Z00-Z99;2010;4;3;3
1;A00B99;2010;5;5,8;5
1;C00D48;2010;5;1;1
1;E00-E90;2010;5;7,1;10
1;I00-I99;2010;5;6,38317757;107
1;J00-J99;2010;5;5;1
1;K00-K93;2010;5;12,4;5
1;L00-L99;2010;5;22,375;8
1;M00-M03;2010;5;11;1
1;M70-M79;2010;5;8;1
1;M86-M90;2010;5;8;3
1;N00-N99;2010;5;9,3;20
1;R00-R99;2010;5;5;1
1;S00-T98;2010;5;7,333333333;6
1;Z00-Z99;2010;5;2;1
1;A00B99;2010;6;7,666666667;3
1;E00-E90;2010;6;8,2;5
1;I00-I99;2010;6;5,239583333;96
1;J00-J99;2010;6;11;1
1;K00-K93;2010;6;6,6;5
1;L00-L99;2010;6;18,71428571;7
1;M86-M90;2010;6;6;2
1;N00-N99;2010;6;6,380952381;21
1;S00-T98;2010;6;2,857142857;7
1;Z00-Z99;2010;6;15;2
1;A00B99;2010;7;3,4;5
1;E00-E90;2010;7;9;11
1;I00-I99;2010;7;5,275862069;87
1;J00-J99;2010;7;5,333333333;3
1;K00-K93;2010;7;8,5;2
1;L00-L99;2010;7;12,66666667;3
1;M86-M90;2010;7;9,5;2
1;N00-N99;2010;7;10,0625;16
1;R00-R99;2010;7;3,4;5
1;S00-T98;2010;7;9,6;5
1;Z00-Z99;2010;7;1,5;2
1;A00B99;2010;8;5,333333333;3
1;C00D48;2010;8;5;1
1;E00-E90;2010;8;11,09090909;11
1;I00-I99;2010;8;5,139784946;93
1;J00-J99;2010;8;8,2;5
1;K00-K93;2010;8;7,2;5
1;L00-L99;2010;8;7,333333333;3
1;M00-M03;2010;8;11;1
1;M86-M90;2010;8;4;2
1;N00-N99;2010;8;11,11111111;9
1;R00-R99;2010;8;19;1
1;S00-T98;2010;8;7,714285714;7
1;Z00-Z99;2010;8;21;1
1;A00B99;2010;9;7,777777778;9
1;C00D48;2010;9;4;1
1;E00-E90;2010;9;7,642857143;14
1;F10-F19;2010;9;6;1
1;I00-I99;2010;9;4,926315789;95
1;J00-J99;2010;9;3,8;5
1;K00-K93;2010;9;3,5;6
1;L00-L99;2010;9;6,833333333;6
1;M05-M14;2010;9;13;1
1;M20-M25;2010;9;7;1
1;M50-M54;2010;9;2;1
1;M86-M90;2010;9;7;5
1;N00-N99;2010;9;5,636363636;22
1;Q00-Q99;2010;9;12;1
1;R00-R99;2010;9;2,75;4
1;S00-T98;2010;9;7,5;6
1;Z00-Z99;2010;9;7,25;4
1;A00B99;2010;10;17;5
1;C00D48;2010;10;12;1
1;E00-E90;2010;10;12,75;8
1;I00-I99;2010;10;6,592920354;113
1;J00-J99;2010;10;3,25;4
1;K00-K93;2010;10;10,71428571;7
1;L00-L99;2010;10;7,75;4
1;M86-M90;2010;10;9;5
1;N00-N99;2010;10;11,33333333;12
1;R00-R99;2010;10;3,666666667;3
1;S00-T98;2010;10;9,428571429;7
1;Z00-Z99;2010;10;6;1
1;A00B99;2010;11;11,33333333;6
1;C00D48;2010;11;9,5;2
1;E00-E90;2010;11;5;8
1;G00-G99;2010;11;2;1
1;I00-I99;2010;11;5,235772358;123
1;J00-J99;2010;11;3,8;5
1;K00-K93;2010;11;3,285714286;7
1;L00-L99;2010;11;18,66666667;6
1;M30-M36;2010;11;10;1
1;M86-M90;2010;11;8;1
1;N00-N99;2010;11;8,6;25
1;R00-R99;2010;11;7;3
1;S00-T98;2010;11;35;1
1;Z00-Z99;2010;11;9,5;2
1;A00B99;2010;12;6,666666667;3
1;E00-E90;2010;12;6,75;4
1;G00-G99;2010;12;17;1
1;I00-I99;2010;12;4,181818182;77
1;J00-J99;2010;12;4;2
1;K00-K93;2010;12;7,8;5
1;L00-L99;2010;12;8,4;5
1;N00-N99;2010;12;3,538461538;13
1;R00-R99;2010;12;3;2
1;S00-T98;2010;12;2;1
3;E00-E90;1997;1;9,5;4
3;I00-I99;1997;1;14,4;10
3;E00-E90;1997;2;12,42857143;7
3;I00-I99;1997;2;20;5
3;S00-T98;1997;2;7;1
3;I00-I99;1997;3;3,666666667;3
3;L00-L99;1997;3;22;1
3;S00-T98;1997;3;11;1
3;E00-E90;1997;4;11,4;5
3;I00-I99;1997;4;1;1
3;S00-T98;1997;4;8;1
3;E00-E90;1997;5;4;1
3;I00-I99;1997;5;11,5;2
3;E00-E90;1997;6;6,25;4
3;I00-I99;1997;6;11,8;5
3;S00-T98;1997;6;2;1
3;E00-E90;1997;7;6,2;5
3;I00-I99;1997;7;8;4
3;E00-E90;1997;8;24;3
3;I00-I99;1997;8;16;4
3;L00-L99;1997;8;1;1
3;R00-R99;1997;8;3;1
3;S00-T98;1997;8;6;2
3;E00-E90;1997;9;4,25;4
3;I00-I99;1997;9;8,25;4
3;L00-L99;1997;9;9;1
3;NULL;1997;10;3;1
3;E00-E90;1997;10;10,4;5
3;I00-I99;1997;10;9,25;4
3;L00-L99;1997;10;6;1
3;NULL;1997;11;31;1
3;E00-E90;1997;11;6;4
3;I00-I99;1997;11;17;9
3;NULL;1997;12;1;1
3;E00-E90;1997;12;10,28571429;7
3;I00-I99;1997;12;8;2
3;NULL;1998;1;37;1
3;E00-E90;1998;1;66;1
3;I00-I99;1998;1;4;2
3;L00-L99;1998;1;21,5;2
3;M86-M90;1998;1;7;1
3;E00-E90;1998;2;15,5;2
3;I00-I99;1998;2;17;5
3;S00-T98;1998;2;2;1
3;E00-E90;1998;3;16;1
3;I00-I99;1998;3;12,33333333;6
3;L00-L99;1998;3;2;1
3;E00-E90;1998;4;14,5;6
3;I00-I99;1998;4;18;1
3;M86-M90;1998;4;7;1
3;R00-R99;1998;4;35;1
3;E00-E90;1998;5;8;1
3;I00-I99;1998;5;19,6;5
3;Q00-Q99;1998;5;2;1
3;S00-T98;1998;5;17;1
3;E00-E90;1998;6;10,4;5
3;I00-I99;1998;6;12;3
3;S00-T98;1998;6;2;1
3;NULL;1998;7;1;1
3;E00-E90;1998;7;1;2
3;I00-I99;1998;7;9,666666667;3
3;S00-T98;1998;7;7;1
3;A00B99;1998;8;63;1
3;E00-E90;1998;8;1;2
3;I00-I99;1998;8;5,5;4
3;S00-T98;1998;8;8;1
3;E00-E90;1998;9;5;1
3;I00-I99;1998;9;11,5;6
3;R00-R99;1998;9;51;1
3;A00B99;1998;10;20;1
3;E00-E90;1998;10;12,5;2
3;I00-I99;1998;10;16;3
3;C00D48;1998;11;5;1
